member_id,loan_amnt,funded_amnt,term,interest_rate,grade,sub_grade,emp_length,home_ownership,annual_income,verification_status,issue_date,loan_status,purpose,addr_state,total_pymnt,last_pymnt_amnt,application_type,recoveries
51743397,19200,19200, 36 months,9.17,B,B2,6 years,RENT,444000,Source Verified,1/05/2015,Current,debt_consolidation,CA,4886.86,612.08,INDIVIDUAL,0
2418847,24000,24000, 36 months,12.12,B,B3,1 year,RENT,200000,Verified,1/11/2012,Fully Paid,debt_consolidation,NJ,28746.70619,798.5,INDIVIDUAL,0
62374537,35000,35000, 60 months,16.99,D,D3,,MORTGAGE,80148,Verified,1/08/2015,Current,debt_consolidation,NJ,4086.13,869.66,INDIVIDUAL,0
15029494,16675,16675, 36 months,12.99,B,B5,10+ years,OWN,85000,Source Verified,1/03/2014,Fully Paid,debt_consolidation,MO,18861.11,11558.1,INDIVIDUAL,0
51973256,26350,26350, 60 months,13.33,C,C3,1 year,MORTGAGE,120000,Source Verified,1/05/2015,Current,credit_card,LA,4189.04,604.01,INDIVIDUAL,0
17493554,11000,11000, 36 months,10.99,B,B2,6 years,RENT,38000,Source Verified,1/05/2014,Current,home_improvement,CA,7201.6,360.08,INDIVIDUAL,0
3726897,11500,11500, 36 months,15.31,C,C2,9 years,MORTGAGE,33500,Verified,1/01/2013,Fully Paid,debt_consolidation,CA,13434.66852,7429.84,INDIVIDUAL,0
6498169,4000,4000, 36 months,19.05,D,D4,2 years,MORTGAGE,87200,Source Verified,1/05/2013,Current,home_improvement,KS,4547.1,146.73,INDIVIDUAL,0
15198598,16500,16500, 36 months,6.03,A,A1,10+ years,OWN,46000,Not Verified,1/03/2014,Current,debt_consolidation,IN,10545.99,502.19,INDIVIDUAL,0
49593871,6000,6000, 36 months,12.29,C,C1,3 years,RENT,75000,Verified,1/04/2015,,credit_card,NY,1596.86,200.12,INDIVIDUAL,0
14939749,35000,35000, 36 months,14.64,C,C3,10+ years,MORTGAGE,108000,Verified,1/03/2014,Current,renewable_energy,MO,25349.73,1207.13,INDIVIDUAL,0
63090012,15000,15000, 36 months,13.33,C,C3,10+ years,RENT,130000,Verified,1/08/2015,Current,credit_card,NY,2444.57,507.8,INDIVIDUAL,0
7638276,15500,"15,500", 36 months,15.88,C,C4,10+ years,RENT,105000,Not Verified,1/07/2013,Fully Paid,credit_card,NY,15905.55,15363.15,INDIVIDUAL,0
5490212,35000,35000, 60 months,15.8,C,C3,10+ years,MORTGAGE,80380,Verified,1/04/2013,Fully Paid,credit_card,TX,40574,30404.96,INDIVIDUAL,0
53122091,18975,18975, 60 months,23.99,F,F3,2 years,MORTGAGE,140440.5,Verified,1/05/2015,Current,,TN,3769.81,545.77,INDIVIDUAL,0
55356537,12000,12000, 60 months,13.99,C,C4,10+ years,MORTGAGE,45000,Verified,1/06/2015,Current,credit_card,IL,1944.79,279.16,INDIVIDUAL,0
53975501,21000,21000, 36 months,10.99,B,B4,10+ years,MORTGAGE,50000,Source Verified,1/05/2015,Current,debt_consolidation,OH,4799.12,687.42,INDIVIDUAL,0
46677824,5000,5000, 36 months,13.99,C,C4,< 1 year,OWN,22000,Source Verified,1/03/2015,Current,credit_card,LA,1530.06,170.87,INDIVIDUAL,0
67530411,18000,18000, 60 months,12.69,C,C2,1 year,MORTGAGE,40000,Verified,1/11/2015,Current,debt_consolidation,KS,895.9,406.71,INDIVIDUAL,0
850454,15000,15000, 60 months,16.77,E,E2,4 years,RENT,75600,Source Verified,1/03/2011,Charged Off,medical,CA,7348.33,34.56,INDIVIDUAL,673.06
7848627,3000,3000, 36 months,21.15,E,E2,6 years,RENT,50400,Source Verified,1/08/2013,Fully Paid,other,PA,3778.03,1852.61,INDIVIDUAL,0
60917451,14000,14000, 60 months,17.57,D,D4,8 years,MORTGAGE,90000,Source Verified,1/08/2015,Current,credit_card,TX,1747.58,352.25,INDIVIDUAL,0
48085505,6000,6000, 36 months,12.69,C,C2,,RENT,25426.56,Source Verified,1/05/2015,Current,credit_card,AZ,1580.55,201.27,INDIVIDUAL,0
70610385,30000,30000, 60 months,19.99,E,E4,8 years,OWN,77000,Source Verified,1/11/2015,Current,debt_consolidation,AL,761.33,794.65,INDIVIDUAL,0
7201619,30000,30000, 36 months,16.29,C,C4,4 years,RENT,96000,Verified,1/06/2013,Charged Off,credit_card,NY,19057.46,1059.02,INDIVIDUAL,0
9349513,3000,3000, 36 months,17.1,C,C5,< 1 year,MORTGAGE,30000,Not Verified,1/10/2013,Fully Paid,credit_card,OH,3279.53,2636.87,INDIVIDUAL,0
59674057,12000,12000, 36 months,16.55,D,D2,10+ years,MORTGAGE,60000,Not Verified,1/08/2015,Current,small_business,IL,2114.77,425.16,INDIVIDUAL,0
1820441,4375,4375, 36 months,7.62,A,A3,1 year,MORTGAGE,51000,Not Verified,1/09/2012,Fully Paid,wedding,AZ,4906.002498,145.66,INDIVIDUAL,0
51893937,15000,15000, 36 months,11.53,B,B5,10+ years,MORTGAGE,140000,Not Verified,1/05/2015,Current,debt_consolidation,OH,3949.27,494.86,INDIVIDUAL,0
23313278,8725,8725, 36 months,14.49,C,C4,3 years,RENT,42000,Verified,1/07/2014,Current,debt_consolidation,IL,5405.22,300.29,INDIVIDUAL,0
61028573,5875,5875, 36 months,9.17,B,B2,10+ years,MORTGAGE,86500,Source Verified,1/08/2015,Current,debt_consolidation,NY,933.46,187.29,INDIVIDUAL,0
1506647,7000,7000, 36 months,13.67,B,B5,10+ years,MORTGAGE,42000,Verified,1/05/2012,Fully Paid,debt_consolidation,FL,8571.678828,239.86,INDIVIDUAL,0
69342992,17000,17000, 36 months,5.32,A,A1,6 years,MORTGAGE,210000,Source Verified,1/12/2015,Current,credit_card,CO,506.94,511.96,INDIVIDUAL,0
4678073,8000,8000, 36 months,10.16,B,B1,3 years,MORTGAGE,130000,Not Verified,1/03/2013,Fully Paid,debt_consolidation,NC,8958.970344,4565.89,INDIVIDUAL,0
8908603,2500,2500, 60 months,21.7,E,E2,8 years,RENT,24000,Verified,1/09/2013,,other,FL,2849.37,2368.96,INDIVIDUAL,0
64647978,24000,24000, 36 months,7.89,A,A5,10+ years,OWN,125000,Verified,1/10/2015,Current,debt_consolidation,MI,2231.54,750.86,INDIVIDUAL,0
14519911,8400,8400, 36 months,12.49,B,B4,2 years,RENT,38000,Not Verified,1/03/2014,Charged Off,credit_card,WI,3945.58,280.98,INDIVIDUAL,1135.78
41203339,2600,2600, 36 months,12.99,C,C2,10+ years,RENT,98400,Not Verified,1/01/2015,Charged Off,other,NJ,523.72,87.6,INDIVIDUAL,0
22951537,15000,15000, 60 months,13.35,C,C2,8 years,MORTGAGE,58000,Not Verified,1/07/2014,Current,debt_consolidation,MN,5847.83,343.99,INDIVIDUAL,0
34240915,1425,1425, 36 months,11.67,B,B4,7 years,RENT,35000,Not Verified,1/10/2014,Fully Paid,debt_consolidation,AZ,1516.5,1234.76,INDIVIDUAL,0
1348325,20000,20000, 60 months,19.91,E,E4,10+ years,RENT,130000,Verified,1/02/2012,Fully Paid,,LA,30685.88376,36.72,INDIVIDUAL,0
9348784,15000,15000, 36 months,9.99,B,B1,7 years,MORTGAGE,78000,Source Verified,1/10/2013,Current,credit_card,PA,13066.38,483.94,INDIVIDUAL,0
56872217,10000,10000, 36 months,5.32,A,A1,8 years,MORTGAGE,57000,Not Verified,1/06/2015,Current,debt_consolidation,MO,1817.24,301.15,INDIVIDUAL,0
15120213,10000,10000, 36 months,6.03,A,A1,8 years,MORTGAGE,112000,Source Verified,1/03/2014,Current,credit_card,AL,6391.56,304.36,INDIVIDUAL,0
647869,18000,18000, 36 months,13.48,C,C3,10+ years,RENT,36720,Source Verified,1/04/2010,Charged Off,debt_consolidation,NY,11601.95,36.29,INDIVIDUAL,0
61026829,10000,10000, 60 months,12.69,C,C2,5 years,MORTGAGE,74300,Not Verified,1/07/2015,Current,debt_consolidation,WI,1122.7,225.95,INDIVIDUAL,0
37928086,5000,5000, 36 months,13.66,C,C3,,RENT,40000,Source Verified,1/11/2014,Current,debt_consolidation,WA,2203.32,170.07,INDIVIDUAL,0
19865835,5250,5250, 36 months,9.17,B,B1,7 years,RENT,54900,Not Verified,1/05/2014,Current,,GA,3181.45,168.79,INDIVIDUAL,0
20647641,6000,6000, 36 months,6.03,A,A1,1 year,RENT,80000,Not Verified,1/06/2014,Current,debt_consolidation,CA,5490.2,182.62,INDIVIDUAL,0
53442625,15000,15000, 60 months,9.17,B,B2,5 years,MORTGAGE,63000,Source Verified,1/05/2015,Current,car,NJ,2180.7,312.62,INDIVIDUAL,0
1227449,10000,"$10,000", 36 months,10.65,B,B2,3 years,RENT,100000,Not Verified,1/10/2011,Fully Paid,debt_consolidation,FL,11730.05566,340.23,INDIVIDUAL,0
57964483,4000,4000, 36 months,9.99,B,B3,2 years,OWN,42000,Not Verified,1/07/2015,Current,car,NV,769.86,129.05,INDIVIDUAL,0
1965620,9750,9750, 36 months,15.31,C,C2,,RENT,130000,Source Verified,1/11/2012,Fully Paid,debt_consolidation,CA,12245.86,5.69,INDIVIDUAL,0
59033287,5000,5000, 36 months,7.89,A,A5,1 year,MORTGAGE,70000,Source Verified,1/07/2015,Current,debt_consolidation,GA,779.96,156.43,INDIVIDUAL,0
46982798,30000,30000, 60 months,22.99,F,F1,10+ years,MORTGAGE,83000,Verified,1/04/2015,Current,debt_consolidation,MD,7571.63,845.55,INDIVIDUAL,0
49464264,8000,8000, 36 months,16.55,D,D2,10+ years,RENT,34000,Verified,1/05/2015,Current,other,WA,2252.81,283.44,INDIVIDUAL,0
41482583,17600,17600, 60 months,15.99,D,D2,10+ years,MORTGAGE,43000,Not Verified,1/01/2015,Current,debt_consolidation,PA,5119.29,427.91,INDIVIDUAL,0
68538799,10000,10000, 60 months,18.2,E,E1,10+ years,MORTGAGE,56000,Not Verified,1/11/2015,Current,major_purchase,MI,499.95,255.03,INDIVIDUAL,0
53442148,22325,22325, 60 months,11.53,B,B5,,OWN,54577.44,Verified,1/05/2015,Current,credit_card,TX,3787.63,491.33,INDIVIDUAL,0
43228049,13175,13175, 36 months,15.99,D,D2,1 year,RENT,30000,Verified,1/02/2015,Current,debt_consolidation,MA,5071.02,463.13,INDIVIDUAL,0
47844931,16000,16000, 36 months,7.89,A,A5,10+ years,RENT,95000,Not Verified,1/04/2015,Current,debt_consolidation,CA,4508.73,500.58,INDIVIDUAL,0
1246536,15000,15000, 36 months,10.65,B,B2,3 years,RENT,44400,Source Verified,1/11/2011,Charged Off,,SD,14308.33,3000,INDIVIDUAL,484.54
26687665,14050,14050, 36 months,14.49,C,C4,3 years,RENT,40000,Source Verified,1/08/2014,Current,debt_consolidation,FL,8220.35,483.55,INDIVIDUAL,0
58239189,15000,15000, 36 months,7.26,A,A4,< 1 year,RENT,150000,Source Verified,1/07/2015,Current,debt_consolidation,GA,2987.9,500,INDIVIDUAL,0
369651,7000,7000, 36 months,9.07,A,A4,3 years,RENT,46000,Not Verified,1/11/2008,Fully Paid,moving,MD,8020.12,239.72,INDIVIDUAL,0
14430956,23750,23750, 60 months,13.65,C,C1,5 years,MORTGAGE,70000,Source Verified,1/03/2014,Current,debt_consolidation,CO,25964.93,14998.33,INDIVIDUAL,0
10757391,18000,18000, 36 months,11.99,B,B3,7 years,MORTGAGE,55000,Verified,1/11/2013,,credit_card,AZ,12553.38,597.78,INDIVIDUAL,0
387111,5600,5600, 36 months,12.53,C,C1,< 1 year,MORTGAGE,50000,Verified,1/01/2009,Fully Paid,credit_card,CA,5691.5,1505,INDIVIDUAL,0
14668103,16000,16000, 36 months,12.99,B,B5,2 years,RENT,120000,Not Verified,1/03/2014,Current,medical,OR,11858.66,539.03,INDIVIDUAL,0
32267972,13650,13650, 36 months,16.29,D,D2,10+ years,MORTGAGE,60000,Source Verified,1/10/2014,Current,debt_consolidation,OK,7215.55,481.86,INDIVIDUAL,0
38578799,6000,6000, 36 months,8.67,B,B1,10+ years,MORTGAGE,54000,Not Verified,1/11/2014,Current,debt_consolidation,NH,2462.66,189.88,INDIVIDUAL,0
61546524,15000,15000, 60 months,16.99,D,D3,5 years,MORTGAGE,67000,Source Verified,1/08/2015,Current,credit_card,TN,1486.26,380,INDIVIDUAL,0
26467779,9600,9600, 36 months,14.99,C,C5,10+ years,MORTGAGE,80000,Not Verified,1/08/2014,Current,debt_consolidation,FL,5656.75,332.75,INDIVIDUAL,0
16742389,8000,8000, 36 months,18.92,D,D4,,OWN,57492,Verified,1/04/2014,Current,credit_card,LA,6151.53,292.93,INDIVIDUAL,0
24053951,6400,"$6,400", 36 months,14.99,C,C5,10+ years,RENT,66500,Not Verified,1/07/2014,Fully Paid,credit_card,OR,7034.1,5353.12,INDIVIDUAL,0
42483738,16675,16675, 36 months,11.99,B,B5,3 years,RENT,38000,Verified,1/01/2015,Current,debt_consolidation,CA,6617.47,553.77,INDIVIDUAL,0
17553034,9100,9100, 36 months,11.67,B,B4,7 years,RENT,27000,Not Verified,1/05/2014,Fully Paid,credit_card,FL,10185.87,6275.21,INDIVIDUAL,0
9327523,2250,2250, 36 months,19.2,D,D3,10+ years,RENT,33000,Not Verified,1/10/2013,Current,other,CA,2232.25,82.71,INDIVIDUAL,0
1831630,10000,10000, 36 months,7.62,A,A3,7 years,MORTGAGE,48000,Not Verified,1/10/2012,Fully Paid,debt_consolidation,NC,10562.38,7763.48,INDIVIDUAL,0
19485757,16000,16000, 36 months,15.61,D,D1,10+ years,MORTGAGE,92000,Not Verified,1/06/2014,Fully Paid,debt_consolidation,FL,18192.47,12038.63,INDIVIDUAL,0
9108500,22750,22750, 60 months,16.2,C,C4,9 years,MORTGAGE,70000,Verified,1/09/2013,Current,major_purchase,OH,15002.07,555.66,INDIVIDUAL,0
15229368,28000,28000, 36 months,8.9,A,A5,1 year,MORTGAGE,118000,Verified,1/03/2014,Fully Paid,debt_consolidation,NJ,30191.25,8133.08,INDIVIDUAL,0
70460304,2000,2000, 36 months,10.99,B,B4,10+ years,MORTGAGE,78000,Source Verified,1/11/2015,Current,other,TX,64.25,65.47,INDIVIDUAL,0
1888572,10000,10000, 36 months,15.31,C,C2,1 year,RENT,65000,Verified,1/10/2012,,credit_card,IL,12207.40909,4199.27,INDIVIDUAL,0
23343559,26950,26950, 36 months,8.39,A,A5,3 years,MORTGAGE,95000,Verified,1/07/2014,Charged Off,debt_consolidation,NY,9988.13,1741.23,INDIVIDUAL,4000
14438187,32100,32100, 36 months,12.49,B,B4,2 years,MORTGAGE,130000,Source Verified,1/03/2014,Current,debt_consolidation,MO,22547.91,1073.71,INDIVIDUAL,0
15589431,7200,7200, 36 months,18.25,D,D3,9 years,OWN,42000,Source Verified,1/04/2014,Current,debt_consolidation,CO,5500.6,261.21,INDIVIDUAL,0
45310311,20000,20000, 36 months,13.33,C,C3,10+ years,MORTGAGE,106000,Source Verified,1/03/2015,Current,home_improvement,GA,6120.85,719.1,INDIVIDUAL,0
7421388,19200,19200, 60 months,22.2,E,E4,< 1 year,MORTGAGE,138000,Source Verified,1/07/2013,Fully Paid,credit_card,FL,21946.3,18219.01,INDIVIDUAL,0
49584997,15000,15000, 60 months,22.99,F,F1,< 1 year,MORTGAGE,115000,Verified,1/05/2015,Current,debt_consolidation,IL,3343.92,422.78,INDIVIDUAL,0
59640301,6700,6700, 36 months,9.17,B,B2,5 years,MORTGAGE,50000,Not Verified,1/07/2015,Current,credit_card,VA,1274.71,213.59,INDIVIDUAL,0
71250412,12000,12000, 36 months,8.38,B,B1,2 years,MORTGAGE,35000,Source Verified,1/12/2015,Current,credit_card,AL,372.56,378.15,INDIVIDUAL,0
57505311,13200,13200, 60 months,17.57,D,D4,7 years,MORTGAGE,50000,Not Verified,1/07/2015,Current,debt_consolidation,NY,1979.84,332.12,INDIVIDUAL,0
932704,6000,6000, 36 months,6.92,A,A3,3 years,MORTGAGE,50000,Source Verified,1/04/2011,Fully Paid,,OH,6308.78,166.91,INDIVIDUAL,0
33388890,12000,12000, 36 months,10.15,B,B2,10+ years,MORTGAGE,75000,Source Verified,1/10/2014,Current,debt_consolidation,FL,5426.07,388.06,INDIVIDUAL,0
70326217,16275,16275, 36 months,13.67,C,C4,10+ years,MORTGAGE,65000,Verified,1/12/2015,Current,,NY,541.28,553.64,INDIVIDUAL,0
7216746,3600,3600, 36 months,20.49,E,E1,8 years,MORTGAGE,47440,Not Verified,1/06/2013,Current,vacation,OR,4172.99,134.69,INDIVIDUAL,0
34761414,5000,5000, 36 months,13.35,C,C2,5 years,RENT,16000,Source Verified,1/10/2014,Current,credit_card,TX,2366.77,169.32,INDIVIDUAL,0
21278411,27000,27000, 36 months,8.39,A,A5,10+ years,RENT,75800,Source Verified,1/06/2014,Fully Paid,debt_consolidation,VA,29396.1,17482.8,INDIVIDUAL,0
55310360,7275,7275, 36 months,16.55,D,D2,1 year,RENT,24000,Source Verified,1/06/2015,Current,credit_card,AZ,1797.56,257.75,INDIVIDUAL,0
48117159,10000,10000, 36 months,12.69,C,C2,10+ years,MORTGAGE,67000,Verified,1/04/2015,Current,debt_consolidation,GA,2676.55,335.45,INDIVIDUAL,0
47584218,8000,8000, 36 months,14.65,C,C5,7 years,OWN,43000,Not Verified,1/04/2015,Current,debt_consolidation,MS,2444.57,275.96,INDIVIDUAL,0
54726114,8000,8000, 36 months,7.89,A,A5,1 year,RENT,115000,Not Verified,1/07/2015,Current,credit_card,CA,1498.23,250.29,INDIVIDUAL,0
8094214,28000,28000, 36 months,7.9,A,A4,10+ years,OWN,66000,Verified,1/08/2013,Current,debt_consolidation,NY,24526.42,876.13,INDIVIDUAL,0
70315363,14400,14400, 36 months,9.99,B,B3,7 years,RENT,60000,Verified,1/11/2015,Current,debt_consolidation,NJ,913.18,464.58,INDIVIDUAL,0
47601475,30000,30000, 60 months,25.99,G,G4,< 1 year,MORTGAGE,100000,Verified,1/04/2015,Fully Paid,debt_consolidation,OH,34591.03,29246.11,INDIVIDUAL,0
38418604,4000,4000, 36 months,12.39,C,C1,1 year,MORTGAGE,48000,Not Verified,1/11/2014,Fully Paid,debt_consolidation,NV,4387.41,3190.43,INDIVIDUAL,0
61057918,12000,12000, 36 months,6.24,A,A2,10+ years,MORTGAGE,104000,Source Verified,1/08/2015,Current,credit_card,WA,1823.53,366.37,INDIVIDUAL,0
22671239,16500,16500, 60 months,16.29,D,D2,3 years,RENT,69000,Not Verified,1/07/2014,Current,debt_consolidation,CO,7268.4,403.8,INDIVIDUAL,0
15009865,6500,6500, 36 months,10.99,B,B2,10+ years,MORTGAGE,78000,Source Verified,1/03/2014,Current,,NC,4468.38,212.78,INDIVIDUAL,0
10330646,12000,"$12,000", 36 months,14.3,C,C1,10+ years,MORTGAGE,85000,Not Verified,1/11/2013,Fully Paid,debt_consolidation,FL,14311.47624,6075.96,INDIVIDUAL,0
6341015,10000,10000, 36 months,12.12,B,B3,8 years,MORTGAGE,72000,Not Verified,1/05/2013,Fully Paid,debt_consolidation,NY,11844.64963,602.74,INDIVIDUAL,0
13907669,24000,24000, 60 months,15.61,C,C5,10+ years,MORTGAGE,57000,Source Verified,1/02/2014,Current,debt_consolidation,IL,12730.96,578.68,INDIVIDUAL,0
71187131,6000,6000, 36 months,10.78,B,B4,5 years,RENT,30000,Not Verified,1/12/2015,Issued,debt_consolidation,NY,0,0,INDIVIDUAL,0
683993,10000,10000, 36 months,7.14,A,A3,5 years,MORTGAGE,90000,Not Verified,1/06/2010,Fully Paid,other,CA,11137.36,329.15,INDIVIDUAL,0
42385463,35000,35000, 36 months,9.49,B,B2,8 years,RENT,170000,Verified,1/01/2015,Current,credit_card,CA,12312.44,1120.99,INDIVIDUAL,0
58642158,23000,23000, 36 months,9.17,B,B2,< 1 year,RENT,55000,Source Verified,1/07/2015,Current,credit_card,OH,4375.89,733.22,INDIVIDUAL,0
31257026,20000,"$20,000", 36 months,14.49,C,C4,8 years,MORTGAGE,118000,Verified,1/10/2014,Current,home_improvement,PA,10324.95,688.33,INDIVIDUAL,0
7860637,15275,15275, 36 months,7.62,A,A3,2 years,MORTGAGE,96500,Not Verified,1/07/2013,Charged Off,debt_consolidation,TX,9988.23,475.99,INDIVIDUAL,0
14540362,10000,10000, 60 months,15.61,C,C5,6 years,OWN,90000,Source Verified,1/03/2014,Current,debt_consolidation,AL,5304.64,241.12,INDIVIDUAL,0
49322171,16000,16000, 60 months,13.33,C,C3,4 years,RENT,50000,Source Verified,1/04/2015,,debt_consolidation,NY,2922.23,366.76,INDIVIDUAL,0
70377697,14400,14400, 60 months,7.89,A,A5,10+ years,MORTGAGE,83250,Not Verified,1/12/2015,Current,debt_consolidation,IN,284.92,291.23,INDIVIDUAL,0
11679691,6900,6900, 36 months,14.98,C,C3,4 years,OWN,35000,Source Verified,1/01/2014,Fully Paid,credit_card,NJ,7461.898751,6027.38,INDIVIDUAL,0
46306186,10000,10000, 36 months,11.53,B,B5,9 years,RENT,54000,Not Verified,1/04/2015,,other,CA,2632.87,329.91,INDIVIDUAL,0
993733,35000,35000, 60 months,17.99,E,E1,< 1 year,RENT,85000,Verified,1/06/2011,Fully Paid,debt_consolidation,NY,43110.53,28913.54,INDIVIDUAL,0
71085284,7500,7500, 36 months,5.32,A,A1,3 years,RENT,85645,Source Verified,1/12/2015,Current,major_purchase,MD,223.65,225.87,INDIVIDUAL,0
15389570,6000,6000, 36 months,12.49,B,B4,4 years,RENT,48000,Source Verified,1/04/2014,Fully Paid,credit_card,TX,6512.24,4906.64,INDIVIDUAL,0
3768555,8400,8400, 36 months,18.49,D,D2,< 1 year,MORTGAGE,129000,Source Verified,1/01/2013,Fully Paid,wedding,NY,11006.94747,305.69,INDIVIDUAL,0
45230958,12000,12000, 60 months,15.61,D,D1,9 years,MORTGAGE,55000,Not Verified,1/03/2015,Current,,MO,2872.59,289.34,INDIVIDUAL,0
52224974,20000,20000, 60 months,20.99,E,E5,6 years,RENT,90000,Verified,1/06/2015,Current,other,MA,3763.4,540.96,INDIVIDUAL,0
39930484,3000,3000, 36 months,12.99,C,C2,1 year,RENT,36500,Not Verified,1/12/2014,Current,debt_consolidation,FL,1311.75,101.07,INDIVIDUAL,0
41045197,3500,3500, 36 months,12.99,C,C2,10+ years,MORTGAGE,43000,Not Verified,1/01/2015,Current,home_improvement,OH,1409.99,117.92,INDIVIDUAL,0
19946218,11500,11500, 60 months,18.24,D,D5,10+ years,OWN,60000,Source Verified,1/06/2014,Current,major_purchase,NY,5577.07,293.53,INDIVIDUAL,0
20817764,35000,35000, 60 months,24.5,F,F3,10+ years,MORTGAGE,165000,Verified,1/06/2014,Charged Off,debt_consolidation,IL,5085.35,1017.07,INDIVIDUAL,0
72069653,9000,9000, 36 months,6.24,A,A2,,OWN,37500,Not Verified,1/12/2015,Current,credit_card,TX,268.54,274.78,INDIVIDUAL,0
17453348,28000,28000, 60 months,15.61,C,C5,5 years,OWN,120000,Not Verified,1/05/2014,Late (31-120 days),debt_consolidation,CT,11477.04,675.12,INDIVIDUAL,0
1288385,19200,19200, 36 months,16.77,D,D2,< 1 year,RENT,87500,Verified,1/12/2011,Fully Paid,debt_consolidation,OK,23363.59,10420.06,INDIVIDUAL,0
68338777,6000,6000, 36 months,8.18,B,B1,5 years,MORTGAGE,87000,Source Verified,1/11/2015,Current,car,LA,371.59,188.52,INDIVIDUAL,0
49524201,11000,11000, 36 months,9.17,B,B2,4 years,RENT,45000,Not Verified,1/04/2015,Fully Paid,debt_consolidation,NY,11023.76,11029.36,INDIVIDUAL,0
43417413,22100,22100, 60 months,16.49,D,D3,10+ years,MORTGAGE,50648,Source Verified,1/02/2015,Current,debt_consolidation,MT,6559.51,600,INDIVIDUAL,0
70589917,28000,28000, 36 months,6.24,A,A2,9 years,MORTGAGE,160000,Not Verified,1/12/2015,Current,home_improvement,OR,845.16,854.87,INDIVIDUAL,0
38579383,24125,24125, 60 months,15.59,D,D1,3 years,RENT,60000,Source Verified,1/11/2014,Fully Paid,debt_consolidation,CA,27845.91,21491.86,INDIVIDUAL,0
7021156,35000,35000, 60 months,23.28,F,F2,9 years,MORTGAGE,138000,Verified,1/06/2013,Fully Paid,debt_consolidation,WV,45055.16047,30184.19,INDIVIDUAL,0
2743838,11675,11675, 36 months,15.31,C,C2,9 years,MORTGAGE,65000,Verified,1/12/2012,Fully Paid,credit_card,WI,12647.19,10208.19,INDIVIDUAL,0
62987278,21150,"$21,150", 60 months,14.65,C,C5,4 years,RENT,72000,Source Verified,1/08/2015,Current,debt_consolidation,OK,1979.91,499.28,INDIVIDUAL,0
55368565,14000,14000, 36 months,12.29,C,C1,2 years,RENT,40000,Source Verified,1/06/2015,,debt_consolidation,FL,3204.28,466.95,INDIVIDUAL,0
21158831,11950,11950, 36 months,13.98,C,C3,2 years,RENT,35500,Source Verified,1/06/2014,Current,,WI,7757.89,408.31,INDIVIDUAL,0
781006,6500,4725, 60 months,6.91,A,A5,4 years,RENT,60000,Not Verified,1/11/2010,Fully Paid,car,TX,5480.17,1945.96,INDIVIDUAL,0
60849332,6025,6025, 36 months,18.25,E,E1,8 years,RENT,72000,Source Verified,1/08/2015,Current,debt_consolidation,NY,1080.68,218.58,INDIVIDUAL,0
5012206,10000,10000, 36 months,18.75,D,D3,4 years,RENT,40000,Source Verified,1/03/2013,Charged Off,small_business,TX,4428.72,365.3,INDIVIDUAL,1144.62
64578010,6000,6000, 36 months,6.89,A,A3,1 year,MORTGAGE,75000,Not Verified,1/09/2015,Fully Paid,home_improvement,OH,6090.82,5908.15,INDIVIDUAL,0
6817191,4575,4575, 36 months,19.72,D,D5,3 years,RENT,75000,Source Verified,1/06/2013,Fully Paid,other,NJ,5193.100451,3839.58,INDIVIDUAL,0
