,member_id,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
,32428161,7.69,10+ years,Not Verified,1/10/2014,Fully Paid,debt_consolidation,7467.58,0
,6049364,13.11,3 years,Verified,1/05/2013,Current,debt_consolidation,12373.46,0
,36014427,7.69,2 years,Not Verified,1/11/2014,Current,debt_consolidation,6544.33,0
,23022776,9.17,8 years,Not Verified,1/07/2014,Fully Paid,debt_consolidation,17475.59,0
,9266836,12.99,10+ years,Source Verified,1/10/2013,Fully Paid,credit_card,3088.241988,0
,1807286,8.9,10+ years,Source Verified,1/09/2012,Fully Paid,debt_consolidation,6857.549484,0
,24755809,16.29,10+ years,Not Verified,1/08/2014,Current,debt_consolidation,5041.01,0
,156638,17.22,10+ years,Not Verified,1/11/2007,Does not meet the credit policy. Status:Fully Paid,debt_consolidation,12889.74,0
,8098309,10.64%,3 years,Verified,1/08/2013,Current,credit_card,25174.5,0
,4370933,10.16,10+ years,Not Verified,1/03/2013,Current,debt_consolidation,16485.96,0
,15248147,13.65,3 years,Source Verified,1/03/2014,Current,credit_card,3713.85,0
,6027829,23.28,,Verified,1/05/2013,Current,debt_consolidation,16971.65,0
,7227313,7.62,10+ years,Verified,1/06/2013,Current,debt_consolidation,22532.04,0
,44164080,13.99,10+ years,Source Verified,1/02/2015,Default,credit_card,2099.49,0
,50167209,13.99,10+ years,Source Verified,1/04/2015,Current,home_improvement,1630.99,0
,560247,14.96,< 1 year,Not Verified,1/11/2009,Fully Paid,debt_consolidation,24245.12,0
,59733557,20.99,10+ years,Verified,1/08/2015,Current,,4155,0
,54425725,8.18,4 years,Source Verified,1/06/2015,,debt_consolidation,4389.64,0
,61546604,14.65%,7 years,Not Verified,1/08/2015,Current,debt_consolidation,695.25,0
,17803136,24.99,6 years,Verified,1/07/2014,Charged Off,home_improvement,5933.7,0
,58054165,15.61,1 year,Not Verified,1/07/2015,Current,debt_consolidation,1486.52,0
,42395807,6.99,4 years,Source Verified,1/01/2015,Current,debt_consolidation,6088.9,0
,1239174,15.96,4 years,Not Verified,1/11/2011,Fully Paid,debt_consolidation,9152.32,0
,34130375,13.35,6 years,Verified,1/10/2014,Current,home_improvement,3843.9,0
,71190860,11.99,1 year,Verified,1/12/2015,Current,other,650.88,0
,8731671,14.3,3 years,Not Verified,1/09/2013,Current,credit_card,8896.29,0
,42505655,13.99,3 years,Source Verified,1/02/2015,Current,other,2721.46,0
,63405213,7.89,3 years,Source Verified,1/09/2015,Current,debt_consolidation,2494.11,0
,43805723,14.65,10+ years,Source Verified,1/02/2015,Current,debt_consolidation,6698.68,0
,4116725,14.09,10+ years,Verified,1/02/2013,Fully Paid,credit_card,38423.83681,0
,37597421,11.44,10+ years,Source Verified,1/11/2014,Fully Paid,debt_consolidation,29421.86,0
,57965383,18.55,5 years,Verified,1/07/2015,Fully Paid,debt_consolidation,14387.82,0
,32518007,12.99,6 years,Source Verified,1/10/2014,Current,debt_consolidation,3527.35,0
,10848489,14.47,6 years,Not Verified,1/12/2013,Current,credit_card,3440.75,0
,6688135,19.52%,10+ years,Source Verified,1/10/2013,Charged Off,debt_consolidation,1993.56,0
,13927637,19.99,4 years,Verified,1/03/2014,Fully Paid,debt_consolidation,35695.44,0
,71168806,8.38,10+ years,Not Verified,1/12/2015,Current,debt_consolidation,236.94,0
,11959486,13.98,6 years,Verified,1/12/2013,Current,major_purchase,5581.52,0
,20758509,14.99,10+ years,Source Verified,1/06/2014,Current,debt_consolidation,7049.95,0
,56168842,20.99,6 years,Source Verified,1/07/2015,Current,debt_consolidation,1933.49,0
,1395883,15.81,5 years,Not Verified,1/02/2012,Charged Off,credit_card,2929.67,482.12
,70641774,17.57,8 years,Verified,1/12/2015,Current,,358.53,0
,51231314,20.99,10+ years,Verified,1/06/2015,Current,debt_consolidation,5010.16,0
,55316409,7.26,10+ years,Source Verified,1/06/2015,Current,debt_consolidation,1624.34,0
,68630484,15.41,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,897.16,0
,46312649,18.25,7 years,Source Verified,1/03/2015,Current,debt_consolidation,2501.26,0
,54586453,15.61,10+ years,Not Verified,1/06/2015,Current,,2969.34,0
,64782137,12.69,< 1 year,Source Verified,1/09/2015,Current,debt_consolidation,1140.35,0
,1059862,13.99,2 years,Source Verified,1/08/2011,Charged Off,credit_card,4093.84,0
,38509268,14.99,2 years,Source Verified,1/11/2014,Current,debt_consolidation,959.38,0
,68289328,13.67,10+ years,Verified,1/11/2015,Current,debt_consolidation,1225.88,0
,61475386,13.33,4 years,Source Verified,1/08/2015,Current,debt_consolidation,1208.09,0
,22964672,15.61,10+ years,Not Verified,1/07/2014,Current,debt_consolidation,5045.57,0
,51855957,14.65,,Verified,1/05/2015,Current,debt_consolidation,1973.19,0
,38691252,9.49,10+ years,Not Verified,1/11/2014,Current,credit_card,4889.63,0
,23055100,14.99,6 years,Source Verified,1/07/2014,Current,debt_consolidation,4757.22,0
,70089033,9.76,3 years,Source Verified,1/12/2015,Current,,0,0
,57926465,14.65,< 1 year,Not Verified,1/07/2015,Current,debt_consolidation,1232.05,0
,1663128,7.9,3 years,Not Verified,1/07/2012,Fully Paid,other,16841.00541,0
,63525322,13.33,3 years,Source Verified,1/09/2015,Current,debt_consolidation,3183.24,0
,55425941,15.61,1 year,Not Verified,1/06/2015,Current,debt_consolidation,2052.79,0
,52536116,12.29,7 years,Not Verified,1/05/2015,Current,debt_consolidation,1330.75,0
,46537404,12.29,1 year,Verified,1/04/2015,Current,debt_consolidation,3012.59,0
,67860675,8.18,6 years,Source Verified,1/11/2015,Current,major_purchase,756.53,0
,638486,12.73,2 years,Verified,1/04/2010,Fully Paid,credit_card,17122.69,0
,21207765,12.99,10+ years,Source Verified,1/07/2014,Current,credit_card,6064.2,0
,66812515,6.24,7 years,Source Verified,1/10/2015,Current,credit_card,2181.58,0
,59653429,9.99,10+ years,Source Verified,1/08/2015,Current,other,803.82,0
,44416874,13.99,4 years,Source Verified,1/03/2015,Current,debt_consolidation,3251.46,0
,7421388,22.2,< 1 year,Source Verified,1/07/2013,Fully Paid,credit_card,21946.3,0
,65650848,23.99,10+ years,Verified,1/10/2015,Current,debt_consolidation,1868.99,0
,14468786,16.59,8 years,Not Verified,1/02/2014,Current,home_improvement,5419.26,0
,62279931,14.65,8 years,Verified,1/08/2015,Current,debt_consolidation,2331.8,0
,45401508,9.99,1 year,Not Verified,1/03/2015,Fully Paid,debt_consolidation,3813.2,0
,10676940,9.67,10+ years,Not Verified,1/11/2013,Late (31-120 days),,4431.64,0
,6807710,11.14,2 years,Source Verified,1/06/2013,Fully Paid,debt_consolidation,19359.12567,0
,45301527,9.99,10+ years,Not Verified,1/03/2015,Current,debt_consolidation,5747.36,0
,14838491,14.64,10+ years,Source Verified,1/03/2014,Fully Paid,other,11325.48529,0
,26687600,10.99,10+ years,Source Verified,1/08/2014,Current,debt_consolidation,13911.95,0
,71140951,11.99,5 years,Source Verified,1/12/2015,,debt_consolidation,390.53,0
,24654964,10.15,2 years,Not Verified,1/07/2014,Charged Off,medical,3490.08,0
,1546270,6.62,4 years,Not Verified,1/05/2012,Fully Paid,debt_consolidation,8812.93024,0
,24584405,12.99,10+ years,Source Verified,1/07/2014,Current,debt_consolidation,16036.1,0
,66422118,17.57,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,1381.65,0
,63970331,12.69,8 years,Source Verified,1/09/2015,Current,debt_consolidation,1334.75,0
,6457316,15.8,3 years,Source Verified,1/05/2013,Current,car,9902.48,0
,39042336,8.18,1 year,Not Verified,1/07/2015,Current,debt_consolidation,3001.91,0
,54465120,17.86,< 1 year,Not Verified,1/06/2015,Current,credit_card,2707.46,0
,69666316,6.24,10+ years,Not Verified,1/11/2015,Current,debt_consolidation,1473.8,0
,73518479,10.78,2 years,Source Verified,1/12/2015,Issued,other,0,0
,30104493,11.67,5 years,Source Verified,1/09/2014,Current,debt_consolidation,9968.57,0
,65791954,12.69,10+ years,Not Verified,1/10/2015,Current,,1122.37,0
,38942792,12.39,10+ years,Verified,1/12/2014,Fully Paid,debt_consolidation,36403.96,0
,49226004,9.17,2 years,Not Verified,1/04/2015,Current,debt_consolidation,3580.04,0
,67801715,14.65,10+ years,Verified,1/10/2015,Current,other,538.9,0
,64292572,13.99,5 years,Not Verified,1/10/2015,,home_improvement,879.45,0
,49801088,17.57,< 1 year,Verified,1/05/2015,Current,debt_consolidation,3338.72,0
,64803534,12.69,1 year,Verified,1/09/2015,,debt_consolidation,893.04,0
,1672674,21,10+ years,Verified,1/07/2012,Charged Off,debt_consolidation,2160.15,0
,68047574,7.89,10+ years,Not Verified,1/11/2015,Current,major_purchase,93.2,0
,12997270,24.5,6 years,Verified,1/02/2014,Current,medical,13890.08,0
,9310194,12.99,< 1 year,Verified,1/11/2013,Current,debt_consolidation,7006.5,0
,59023190,13.99,5 years,Not Verified,1/07/2015,Current,debt_consolidation,4762.44,0
,1593622,7.62,5 years,Source Verified,1/07/2012,Fully Paid,small_business,9161.08,0
,20037164,13.35,< 1 year,Verified,1/06/2014,Current,small_business,2573.74,0
,442713,14.26,3 years,Not Verified,1/10/2009,Fully Paid,debt_consolidation,4643.65,0
,35112371,16.49,7 years,Verified,1/11/2014,Charged Off,debt_consolidation,4939.89,0
,61416116,15.61,10+ years,Verified,1/08/2015,Current,,2076.65,0
,30915587,14.99%,10+ years,Source Verified,1/10/2014,Current,debt_consolidation,3704.4,0
,49272422,6.92,< 1 year,Source Verified,1/04/2015,Current,,3941.45,0
,47043446,10.99,10+ years,Verified,1/03/2015,Current,debt_consolidation,5879.91,0
,43915722,10.99%,10+ years,Not Verified,1/02/2015,Current,credit_card,3229.72,0
,53967449,20.99,10+ years,Not Verified,1/06/2015,Current,,3531.68,0
,7696795,10.64,8 years,Not Verified,1/07/2013,Fully Paid,debt_consolidation,16125.94067,0
,58882668,9.17,3 years,Not Verified,1/07/2015,Current,credit_card,2853.86,0
,48013183,21.67,1 year,Verified,1/04/2015,Fully Paid,home_improvement,32229.16,0
,64637573,19.19,6 years,Source Verified,1/09/2015,Current,credit_card,1102.13,0
,58358870,14.65,10+ years,Source Verified,1/07/2015,Current,debt_consolidation,1971.61,0
,50227475,12.29,10+ years,Source Verified,1/04/2015,Current,home_improvement,665.41,0
,12629284,17.57,2 years,Not Verified,1/01/2014,Fully Paid,credit_card,11590.91,0
,3979753,10.16,2 years,Verified,1/02/2013,Current,debt_consolidation,9603.36,0
,30035265,12.49,7 years,Source Verified,1/09/2014,Late (31-120 days),debt_consolidation,5619.48,0
,41258520,7.49,10+ years,Source Verified,1/01/2015,Current,credit_card,10811.33,0
,62056396,15.61,2 years,Source Verified,1/08/2015,Current,debt_consolidation,4864.73,0
,4667305,14.33,7 years,Not Verified,1/03/2013,Fully Paid,debt_consolidation,23679.5829,0
,64814792,9.99,,Verified,1/10/2015,Current,debt_consolidation,909.68,0
,63536805,13.33,5 years,Source Verified,1/09/2015,Current,other,1091.39,0
,1611065,6.62,< 1 year,Verified,1/07/2012,Fully Paid,debt_consolidation,12735.9483,0
,64371899,18.25,10+ years,Source Verified,1/09/2015,Current,debt_consolidation,1023.69,0
,14407825,13.65,10+ years,Source Verified,1/02/2014,Fully Paid,debt_consolidation,11600.16,0
,11983603,10.99,10+ years,Not Verified,1/01/2014,Charged Off,credit_card,6933.99,1532.88
,10127850,11.99,10+ years,Not Verified,1/11/2013,Current,credit_card,7986.94,0
,1867106,14.09,10+ years,Verified,1/10/2012,Fully Paid,debt_consolidation,21228.54,0
,1631304,11.14,2 years,Source Verified,1/07/2012,Fully Paid,medical,8195.118238,0
,260179,8.63,< 1 year,Not Verified,1/03/2008,Fully Paid,debt_consolidation,7541.53,0
,1969020,11.14,7 years,Verified,1/11/2012,Fully Paid,small_business,14614.5492,0
,8526763,14.33,< 1 year,Not Verified,1/09/2013,Current,debt_consolidation,8759,0
,60930101,6.24,< 1 year,Not Verified,1/08/2015,Current,debt_consolidation,1169.07,0
,70760547,9.76,10+ years,Verified,1/12/2015,Current,debt_consolidation,1087.46,0
,5328117,15.31,,Source Verified,1/04/2013,Current,home_improvement,16803.13,0
,46272639,12.29,10+ years,Source Verified,1/03/2015,Current,,4498.84,0
,11982836,13.98,< 1 year,Source Verified,1/05/2014,Current,debt_consolidation,6847.39,0
,72817909,8.38,5 years,Source Verified,1/12/2015,Current,debt_consolidation,0,0
,59700156,10.99,10+ years,Not Verified,1/07/2015,Current,debt_consolidation,1550.45,0
,10996996,14.3,10+ years,Verified,1/12/2013,Current,credit_card,21452.25,0
,22994848,11.67,3 years,Not Verified,1/07/2014,,credit_card,3689.28,0
,65532733,10.99,10+ years,Verified,1/10/2015,Current,debt_consolidation,628.42,0
,528605,11.14,2 years,Not Verified,1/11/2009,Fully Paid,debt_consolidation,16815.33,0
,48073633,7.89,3 years,Source Verified,1/04/2015,,credit_card,7421.98,0
,6507727,15.22,< 1 year,Verified,1/08/2013,Current,debt_consolidation,17888.46,0
,59095100,8.18,2 years,Not Verified,1/08/2015,Current,home_improvement,1210.89,0
,7031403,8.9,10+ years,Source Verified,1/06/2013,Fully Paid,debt_consolidation,13390.08208,0
,58769705,13.33,4 years,Not Verified,1/07/2015,Current,debt_consolidation,2470.41,0
,56721943,6.24,,Source Verified,1/06/2015,Current,debt_consolidation,1384.71,0
,51943975,19.52,8 years,Verified,1/05/2015,Current,debt_consolidation,10299.56,0
,55338465,8.18,10+ years,Source Verified,1/06/2015,Current,home_improvement,1699.61,0
,64793168,13.99,1 year,Source Verified,1/10/2015,Current,debt_consolidation,1030.59,0
,42444062,6.99,10+ years,Source Verified,1/01/2015,Current,credit_card,8532.58,0
,60867802,7.26,10+ years,Source Verified,1/08/2015,Current,credit_card,4869.2,0
,17402922,10.99,4 years,Not Verified,1/05/2014,Current,credit_card,4975.72,0
,62089503,12.29,3 years,Source Verified,1/08/2015,Current,debt_consolidation,530.95,0
,58095429,6.24,10+ years,Not Verified,1/07/2015,Current,credit_card,2632.91,0
,10410882,21,< 1 year,Source Verified,1/11/2013,Fully Paid,credit_card,29636.32624,0
,60888474,7.26,3 years,Source Verified,1/08/2015,Current,credit_card,1478.16,0
,484518,8,10+ years,Source Verified,1/06/2009,Fully Paid,wedding,6767.2,0
,18495095,13.98,10+ years,Verified,1/05/2014,Current,debt_consolidation,22721.72,0
,59732943,19.99,10+ years,Not Verified,1/08/2015,Current,other,923.45,0
,8759354,19.52,7 years,Not Verified,1/09/2013,Charged Off,other,3891.01,568.51
,43416000,20.99,2 years,Source Verified,1/02/2015,Current,small_business,4413.2,0
,66302920,9.99,2 years,Source Verified,1/10/2015,Current,home_improvement,1875.39,0
,13689537,16.24,,Verified,1/02/2014,Current,debt_consolidation,8433.87,0
,630091,14.59,1 year,Not Verified,1/03/2010,Fully Paid,debt_consolidation,13395.46,0
,1063923,7.49,8 years,Not Verified,1/08/2011,Fully Paid,home_improvement,4028.143515,0
,71356183,24.99,3 years,Verified,1/12/2015,Current,debt_consolidation,383.72,0
,19728053,19.52,10+ years,Not Verified,1/06/2014,Current,home_improvement,8720.81,0
,1697573,15.8,< 1 year,Verified,1/08/2012,Fully Paid,credit_card,18929.47856,0
,72277237,13.67,5 years,Source Verified,1/12/2015,Current,debt_consolidation,0,0
,59309352,10.99,10+ years,Verified,1/07/2015,Current,debt_consolidation,4402.62,0
,12499108,9.67,9 years,Verified,1/01/2014,Fully Paid,debt_consolidation,11187.94449,0
,51543515,25.89,3 years,Verified,1/05/2015,Current,debt_consolidation,7571.19,0
,52415545,14.65,10+ years,Verified,1/05/2015,Current,medical,962.6,0
,33319448,14.49,< 1 year,Source Verified,1/10/2014,In Grace Period,debt_consolidation,3838.52,0
,822734,12.23,< 1 year,Not Verified,1/01/2011,Fully Paid,credit_card,8330.4,0
,64646318,15.61,10+ years,Source Verified,1/09/2015,Current,debt_consolidation,789.74,0
,58689773,12.69,6 years,Verified,1/07/2015,Current,debt_consolidation,7019.74,0
,18615000,6.03,< 1 year,Verified,1/05/2014,Current,debt_consolidation,13011.2,0
,1634650,15.31,10+ years,Not Verified,1/07/2012,Fully Paid,debt_consolidation,2982.92,0
,8735048,10.64,10+ years,Verified,1/09/2013,Current,credit_card,13676.49,0
,5339820,8.9,6 years,Not Verified,1/04/2013,Current,,20119.11,0
,43192482,11.44,3 years,Source Verified,1/01/2015,Current,debt_consolidation,5767.59,0
,41273411,8.67,3 years,Not Verified,1/01/2015,Current,credit_card,3115.68,0
,17703108,15.61,10+ years,Source Verified,1/05/2014,Fully Paid,debt_consolidation,12174.33,0
,19615679,11.67,< 1 year,Source Verified,1/05/2014,Fully Paid,debt_consolidation,22318.9,0
,31066107,14.99,10+ years,Verified,1/10/2014,Current,home_improvement,3746.1,0
,57698159,13.99,10+ years,Source Verified,1/07/2015,Current,debt_consolidation,2034.84,0
,68369710,16.99,5 years,Source Verified,1/11/2015,Current,debt_consolidation,505.67,0
,17553034,11.67,7 years,Not Verified,1/05/2014,Fully Paid,credit_card,10185.87,0
,9031426,23.1,7 years,Source Verified,1/09/2013,Fully Paid,credit_card,15322.78,0
,7228573,13.68,1 year,Verified,1/07/2013,Fully Paid,debt_consolidation,32918.26335,0
,1647029,15.31,6 years,Not Verified,1/07/2012,Fully Paid,,6803.13,0
,42992417,10.49,10+ years,Not Verified,1/02/2015,Current,debt_consolidation,3589.44,0
,56944172,9.99,10+ years,Source Verified,1/07/2015,Current,home_improvement,4619.16,0
,55487612,13.99,10+ years,Source Verified,1/06/2015,Current,debt_consolidation,4493.76,0
,67768166,11.53,8 years,Verified,1/10/2015,Current,debt_consolidation,444.32,0
,11973636,7.9,5 years,Not Verified,1/01/2014,Current,other,4318.08,0
,57335885,13.33,10+ years,Source Verified,1/07/2015,Current,debt_consolidation,2985.19,0
,62989984,13.99,8 years,Verified,1/09/2015,Current,credit_card,1359.15,0
,49758375,16.99,10+ years,Verified,1/04/2015,Current,debt_consolidation,2973.18,0
,25445910,13.98,< 1 year,Verified,1/08/2014,Current,debt_consolidation,13940.68,0
,59659574,13.99,,Verified,1/07/2015,Current,,1015.87,0
,10698060,12.99,9 years,Not Verified,1/11/2013,Fully Paid,debt_consolidation,19977.65999,0
,1480965,9.76,10+ years,Verified,1/04/2012,Fully Paid,major_purchase,11406.06574,0
,59185265,11.53,,Verified,1/07/2015,Current,debt_consolidation,962.53,0
,49802432,11.53,2 years,Not Verified,1/04/2015,Current,debt_consolidation,1628.38,0
,816622,8.88,4 years,Not Verified,1/01/2011,Fully Paid,credit_card,14898.18999,0
,47741428,17.57,1 year,Source Verified,1/04/2015,Current,debt_consolidation,2706.4,0
,1795617,19.72,5 years,Verified,1/09/2012,Charged Off,debt_consolidation,4735.7,0
,33790270,16.29,10+ years,Source Verified,1/10/2014,Current,credit_card,6046.41,0
,1885375,15.31,2 years,Not Verified,1/10/2012,Fully Paid,debt_consolidation,9869.005018,0
,64557688,12.69,10+ years,Not Verified,1/09/2015,Current,credit_card,1593,0
,17743457,16.29,7 years,Source Verified,1/05/2014,In Grace Period,,5498.41,0
,71296352,9.17,10+ years,Source Verified,1/12/2015,Current,debt_consolidation,131.76,0
,2969308,12.12,10+ years,Not Verified,1/01/2013,Fully Paid,credit_card,10147.74,0
,67817515,9.17,10+ years,Source Verified,1/10/2015,Current,credit_card,1106.86,0
