member_id,funded_amnt,interest_rate,emp_length,verification_status,issue_date,loan_status,purpose,total_pymnt,recoveries
14788505,16800,7.62,10+ years,Not Verified,1/3/2014,Fully Paid,debt_consolidation,18206.62,0.0
41440939,35000,24.99,5 years,Verified,1/1/2015,Charged Off,debt_consolidation,4836.81,0.0
13878723,7500,11.99,6 years,Not Verified,1/2/2014,Charged Off,debt_consolidation,1953.02,956.7
58691747,27375,17.86,10+ years,Not Verified,1/7/2015,Current,debt_consolidation,4911.64,0.0
1726957,4000,7.9,1 year,Source Verified,1/8/2012,Fully Paid,debt_consolidation,4252.83,0.0
59733557,30350,20.99,10+ years,Verified,1/8/2015,Current,debt_consolidation,4155.0,0.0
23513953,4200,23.43,1 year,Verified,1/7/2014,Current,moving,2780.01,0.0
60204073,22000,17.86,10+ years,Source Verified,1/8/2015,,debt_consolidation,2763.12,0.0
8198572,20000,14.33,10+ years,Verified,1/8/2013,Fully Paid,home_improvement,24960.30059,0.0
54716101,10000,10.99,< 1 year,Source Verified,1/6/2015,Current,credit_card,2279.17,0.0
33209251,23450,12.99,10+ years,Verified,1/10/2014,Fully Paid,debt_consolidation,24144.07,0.0
58760486,11200,14.65,8 years,Source Verified,1/7/2015,Current,debt_consolidation,1959.04,0.0
53958472,30000,7.89,4 years,Source Verified,1/6/2015,Current,debt_consolidation,6556.84,0.0
47601471,12000,9.99,2 years,Not Verified,1/4/2015,Current,debt_consolidation,3477.69,0.0
13609978,$16150,25.83,8 years,Source Verified,1/2/2014,Fully Paid,home_improvement,22530.73,0.0
70609281,12000,6.24,5 years,Not Verified,1/12/2015,Current,debt_consolidation,385.09,0.0
35863543,11600,22.15,9 years,Verified,1/11/2014,Fully Paid,debt_consolidation,12840.0,0.0
633723,5550,11.36,5 years,Not Verified,1/3/2010,Charged Off,car,2083.32,0.0
903144,8000,10.74,6 years,Verified,1/3/2011,Fully Paid,debt_consolidation,9390.328121,0.0
34110793,27800,11.67,< 1 year,Source Verified,1/10/2014,Current,,8574.76,0.0
648878,16000,9.88,< 1 year,Verified,1/5/2010,Fully Paid,,18550.49,0.0
26326329,25000,16.99,< 1 year,Source Verified,1/8/2014,Current,debt_consolidation,10560.06,0.0
47671193,12000,9.17,10+ years,Not Verified,1/4/2015,,debt_consolidation,3430.72,0.0
16591660,18000,16.59,10+ years,Source Verified,1/4/2014,Current,debt_consolidation,12761.8,0.0
3407019,9600,13.11,< 1 year,Not Verified,1/12/2012,Charged Off,debt_consolidation,5651.76,849.82
3637069,7375,8.9,7 years,Verified,1/1/2013,Current,home_improvement,5483.04,0.0
56872256,12000,8.18,< 1 year,Not Verified,1/7/2015,Fully Paid,credit_card,12419.09,0.0
3177609,30000,17.77,< 1 year,Verified,1/1/2013,Current,home_improvement,27284.18,0.0
22831552,10000,12.49,5 years,Source Verified,1/7/2014,Current,debt_consolidation,6020.82,0.0
56862359,12000,13.33,6 years,Source Verified,1/7/2015,Current,debt_consolidation,2428.55,0.0
31167209,16000,9.17,10+ years,Not Verified,1/10/2014,Current,credit_card,7651.05,0.0
39552203,11450,14.31,10+ years,Verified,1/12/2014,Current,credit_card,5091.7,0.0
59741043,18000,7.26,1 year,Source Verified,1/7/2015,Current,credit_card,2782.44,0.0
27749436,24025,16.99,10+ years,Source Verified,1/8/2014,Current,debt_consolidation,9551.36,0.0
42173844,10400,8.19,10+ years,Source Verified,1/1/2015,Current,credit_card,3618.62,0.0
55418671,24000,10.99,10+ years,Source Verified,1/6/2015,Current,debt_consolidation,3637.25,0.0
2743663,8000,15.8,10+ years,Not Verified,1/12/2012,Fully Paid,debt_consolidation,10096.78202,0.0
8527272,14600,14.16,8 years,Source Verified,1/4/2014,Current,credit_card,10502.73,0.0
491487,5000,16.0,4 years,Verified,1/6/2009,Does not meet the credit policy. Status:Charged Off,medical,2812.34,10.74
68499778,10875,18.49,3 years,Verified,1/11/2015,Current,house,1177.66,0.0
19846027,14000,10.15,9 years,Not Verified,1/5/2014,Current,debt_consolidation,8601.87,0.0
2636885,2000,14.09,9 years,Not Verified,1/11/2012,Fully Paid,credit_card,2500.746723,0.0
70395670,30000,16.99,2 years,Source Verified,1/11/2015,Current,debt_consolidation,702.94,0.0
876032,5625,13.43,1 year,Not Verified,1/3/2011,Fully Paid,car,5990.06,0.0
21629295,12000,13.35,8 years,Not Verified,1/6/2014,Current,credit_card,7720.84,0.0
42354495,10000,6.39,6 years,Verified,1/2/2015,Current,credit_card,3362.34,0.0
68288569,8000,9.99,10+ years,Verified,1/11/2015,Current,home_improvement,511.76,0.0
15110332,5000,12.49,4 years,Source Verified,1/3/2014,Current,other,3512.25,0.0
58651426,$18000,13.99,,Verified,1/7/2015,Current,debt_consolidation,2107.69,0.0
41208201,22000,9.49,10+ years,Source Verified,1/1/2015,Current,debt_consolidation,8432.36,0.0
67778431,10000,8.18,5 years,Not Verified,1/10/2015,,debt_consolidation,619.31,0.0
31657655,20000,10.99,9 years,Source Verified,1/10/2014,Current,debt_consolidation,9807.99,0.0
12014115,20000,10.99,10+ years,Verified,1/1/2014,Fully Paid,credit_card,20706.6,0.0
57687970,8800,16.55,,Verified,1/7/2015,Current,debt_consolidation,1550.81,0.0
8208539,8500,11.55,10+ years,Verified,1/8/2013,Fully Paid,debt_consolidation,9919.484253,0.0
45341460,20000,8.18,3 years,Source Verified,1/3/2015,,credit_card,6274.81,0.0
15550000,20000,11.99,5 years,Source Verified,1/5/2014,Fully Paid,credit_card,22993.09981,0.0
4234230,20000,16.78,9 years,Verified,1/8/2013,Current,debt_consolidation,14346.01,0.0
63516142,35000,18.55,10+ years,Verified,1/9/2015,Current,debt_consolidation,3596.38,0.0
58015347,12000,8.18,10+ years,Source Verified,1/7/2015,,credit_card,2389.09,0.0
23963720,17100,13.35,10+ years,Not Verified,1/7/2014,Current,credit_card,9844.02,0.0
50853115,6400,11.53,7 years,Not Verified,1/5/2015,Current,medical,1680.92,0.0
66492335,17400,20.99,6 years,Verified,1/10/2015,Current,home_improvement,1946.09,0.0
43407041,5600,15.61,4 years,Not Verified,1/2/2015,,debt_consolidation,6288.37,0.0
63484885,"8,000",11.53,10+ years,Source Verified,1/9/2015,Current,other,8042.91,0.0
1668992,15000,14.33,4 years,Not Verified,1/7/2012,Fully Paid,debt_consolidation,17928.5546,0.0
57135385,24000,7.26,7 years,Verified,1/7/2015,Current,credit_card,4453.78,0.0
43255409,8000,14.99,3 years,Verified,1/1/2015,Current,debt_consolidation,3036.87,0.0
46304783,19375,17.57,10+ years,Source Verified,1/4/2015,Current,debt_consolidation,6247.7,0.0
938255,10800,5.99,10+ years,Source Verified,1/5/2011,Fully Paid,debt_consolidation,11355.62,0.0
5226998,20000,7.9,< 1 year,Verified,1/4/2013,Current,debt_consolidation,20646.83,0.0
3875739,2000,15.31,2 years,Verified,1/1/2013,Current,credit_card,2437.16,0.0
41238875,"6,000",6.49,1 year,Source Verified,1/1/2015,Current,debt_consolidation,2204.28,0.0
16631551,14000,10.99,2 years,Not Verified,1/5/2014,Late (31-120 days),debt_consolidation,7790.76,0.0
29903161,8000,10.15,7 years,Source Verified,1/9/2014,Fully Paid,debt_consolidation,8624.34,0.0
754821,18000,10.38,< 1 year,Not Verified,1/9/2010,Fully Paid,debt_consolidation,20752.31,0.0
67499321,6000,10.99,5 years,Verified,1/10/2015,Current,debt_consolidation,389.16,0.0
59681937,20000,16.99,10+ years,Verified,1/7/2015,Current,debt_consolidation,2446.99,0.0
46567472,7100,14.65,7 years,Source Verified,1/3/2015,Current,debt_consolidation,2192.63,0.0
1888572,10000,15.31,1 year,Verified,1/10/2012,Fully Paid,credit_card,12207.40909,0.0
72188565,8000,11.99,2 years,Verified,1/12/2015,Current,debt_consolidation,260.35,0.0
67668089,15900,17.86,1 year,Verified,1/10/2015,Current,debt_consolidation,1636.72,0.0
36054787,12800,9.49,10+ years,Source Verified,1/12/2014,Current,credit_card,5322.86,0.0
24033821,14875,16.29,7 years,Source Verified,1/7/2014,Fully Paid,debt_consolidation,17747.77,0.0
59660669,22075,11.53,10+ years,Not Verified,1/7/2015,Current,credit_card,2443.24,0.0
9300390,12300,17.1,1 year,Verified,1/10/2013,Fully Paid,debt_consolidation,12475.28,0.0
68420590,10000,8.18,10+ years,Source Verified,1/11/2015,Current,,305.11,0.0
64152434,10400,7.26,1 year,Not Verified,1/9/2015,Current,debt_consolidation,1281.05,0.0
5491964,30000,15.8,6 years,Verified,1/4/2013,Current,debt_consolidation,23243.42,0.0
35894519,17000,9.17,< 1 year,Not Verified,1/11/2014,Current,credit_card,7578.64,0.0
9379721,12000,11.99,8 years,Not Verified,1/10/2013,Fully Paid,debt_consolidation,13495.5671,0.0
1246536,$15000,10.65,3 years,Source Verified,1/11/2011,Charged Off,debt_consolidation,14308.33,484.54
41165048,20000,6.99,10+ years,Source Verified,1/1/2015,,major_purchase,7393.99,0.0
7207922,12000,20.49,10+ years,Verified,1/6/2013,Current,credit_card,9957.51,0.0
59562680,7675,19.19,1 year,Verified,1/7/2015,Current,debt_consolidation,1429.65,0.0
18203903,6000,10.15,10+ years,Source Verified,1/5/2014,Fully Paid,credit_card,6286.12,0.0
1717539,31825,21.98,10+ years,Verified,1/8/2012,Current,debt_consolidation,36022.16,0.0
14960899,15000,12.99,10+ years,Not Verified,1/3/2014,Current,debt_consolidation,10612.14,0.0
41271367,12000,10.49,10+ years,Source Verified,1/1/2015,Fully Paid,,12713.61,0.0
68710795,35000,15.41,7 years,Source Verified,1/11/2015,Current,debt_consolidation,1620.47,0.0
55256346,19200,11.53,10+ years,Source Verified,1/6/2015,Current,credit_card,4421.64,0.0
1811421,15000,16.29,10+ years,Not Verified,1/9/2012,Fully Paid,debt_consolidation,15203.66,0.0
18555458,23325,19.52,1 year,Verified,1/5/2014,Current,debt_consolidation,11623.44,0.0
11620165,12000,13.98,6 years,Verified,1/12/2013,Current,debt_consolidation,9840.48,0.0
70049694,$8000,7.26,3 years,Verified,1/11/2015,Current,credit_card,241.52,0.0
6332195,12000,8.9,< 1 year,Not Verified,1/6/2013,Fully Paid,credit_card,12788.75218,0.0
23332903,9000,14.99,5 years,Not Verified,1/7/2014,Current,moving,5615.1,0.0
66702095,12000,7.89,9 years,Not Verified,1/10/2015,Current,credit_card,1121.03,0.0
8297110,24375,6.03,1 year,Verified,1/8/2013,Current,house,21512.43,0.0
31787056,28800,8.39,8 years,Source Verified,1/10/2014,Fully Paid,debt_consolidation,30132.31,0.0
63375339,20000,12.29,10+ years,Not Verified,1/9/2015,Current,credit_card,1757.18,0.0
5022773,10000,6.03,< 1 year,Verified,1/4/2013,Current,home_improvement,10042.18,0.0
46993886,18000,6.68,8 years,Not Verified,1/4/2015,Current,credit_card,5001.82,0.0
68148079,8825,19.99,< 1 year,Verified,1/11/2015,Current,debt_consolidation,646.06,0.0
13927637,34550,19.99,4 years,Verified,1/3/2014,Fully Paid,debt_consolidation,35695.44,0.0
3962530,35000,16.29,10+ years,Verified,1/2/2013,Fully Paid,debt_consolidation,38652.03,0.0
20828065,20000,7.12,9 years,Source Verified,1/6/2014,Current,debt_consolidation,11754.16,0.0
65579585,8400,9.99,3 years,Source Verified,1/10/2015,Current,debt_consolidation,866.35,0.0
55396973,20425,19.19,10+ years,Source Verified,1/6/2015,Current,debt_consolidation,5232.91,0.0
7219560,13000,18.49,10+ years,Not Verified,1/7/2013,Current,debt_consolidation,14178.97,0.0
9867529,18000,9.99,7 years,Not Verified,1/10/2013,Fully Paid,credit_card,19444.93625,0.0
15368828,35000,18.24,10+ years,Verified,1/5/2014,Fully Paid,credit_card,41946.95,0.0
24694424,7000,12.99,10+ years,Not Verified,1/7/2014,Current,debt_consolidation,4009.11,0.0
1751361,5100,12.12,10+ years,Not Verified,1/9/2012,Charged Off,debt_consolidation,5254.27,0.0
630035,16000,10.99,3 years,Not Verified,1/3/2010,Fully Paid,credit_card,18747.21,0.0
1357532,$11675,12.69,10+ years,Source Verified,1/2/2012,Fully Paid,credit_card,12869.29,0.0
35003278,11925,7.69,4 years,Verified,1/11/2014,Current,debt_consolidation,5695.12,0.0
39221827,12000,11.99,3 years,Not Verified,1/12/2014,Current,credit_card,5172.77,0.0
16640757,11100,19.47,10+ years,Source Verified,1/5/2014,Current,credit_card,5582.96,0.0
41481888,24000,8.67,< 1 year,Source Verified,1/1/2015,Current,debt_consolidation,5909.32,0.0
11989822,6000,11.99,10+ years,Not Verified,1/12/2013,Fully Paid,debt_consolidation,6958.33,0.0
45350090,$1100,12.69,10+ years,Not Verified,1/3/2015,Current,other,367.45,0.0
14327625,10975,13.65,10+ years,Not Verified,1/3/2014,Current,debt_consolidation,7838.04,0.0
61475820,5000,12.69,3 years,Source Verified,1/8/2015,Current,other,835.13,0.0
30064496,24650,24.5,,Verified,1/9/2014,In Grace Period,debt_consolidation,10744.65,0.0
21489065,5000,14.99,6 years,Source Verified,1/6/2014,Current,vacation,3292.89,0.0
55468583,23000,18.25,5 years,Source Verified,1/6/2015,Current,debt_consolidation,4087.01,0.0
31426910,10000,20.2,10+ years,Source Verified,1/10/2014,Charged Off,debt_consolidation,1862.42,0.0
67732643,6000,5.32,2 years,Verified,1/11/2015,Current,debt_consolidation,196.45,0.0
13837201,14000,9.67,9 years,Not Verified,1/2/2014,Fully Paid,debt_consolidation,15477.96,0.0
66474440,2400,11.53%,< 1 year,Source Verified,1/10/2015,Current,other,156.82,0.0
43418009,15000,11.44,,Verified,1/2/2015,Current,debt_consolidation,5417.35,0.0
65459837,5700,17.57,10+ years,Source Verified,1/10/2015,Current,debt_consolidation,445.86,0.0
47054394,10000,12.69,5 years,Source Verified,1/4/2015,Current,,3012.0,0.0
59318902,12300,12.29,2 years,Not Verified,1/8/2015,Current,,1360.3,0.0
19985712,12800,9.17,9 years,Not Verified,1/6/2014,Current,credit_card,7753.14,0.0
1339425,12000,10.65,5 years,Not Verified,1/1/2012,Fully Paid,debt_consolidation,13996.53417,0.0
56975214,28000,16.99,10+ years,Verified,1/7/2015,Fully Paid,other,30318.11,0.0
58882668,15000,9.17,3 years,Not Verified,1/7/2015,Current,credit_card,2853.86,0.0
10696793,11400,20.2,,Verified,1/11/2013,,debt_consolidation,8031.92,0.0
4168515,28000,8.9,5 years,Verified,1/2/2013,Current,credit_card,31110.59,0.0
59338867,32000,13.99,2 years,Verified,1/7/2015,Current,credit_card,3697.23,0.0
8947593,20500,10.99,10+ years,Verified,1/9/2013,Current,home_improvement,12022.84,0.0
56591780,5000,12.29,6 years,Source Verified,1/6/2015,In Grace Period,debt_consolidation,993.79,0.0
69950302,10000,14.33,,Verified,1/11/2015,Late (16-30 days),debt_consolidation,359.04,0.0
23793862,11075,7.69,,Verified,1/8/2014,Current,debt_consolidation,5872.99,0.0
68800470,"10,000",12.05,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,435.36,0.0
51693855,20000,6.68,10+ years,Source Verified,1/5/2015,Current,,4909.54,0.0
66432581,$1000,12.29,6 years,Not Verified,1/10/2015,Current,medical,99.4,0.0
68016901,20000,12.59,10+ years,Source Verified,1/11/2015,Fully Paid,debt_consolidation,20460.89,0.0
42424245,6600,8.19,,Source Verified,1/1/2015,Current,debt_consolidation,2278.4,0.0
22943498,15000,14.49,5 years,Not Verified,1/7/2014,Current,debt_consolidation,6365.77,0.0
41605979,12725,20.99,< 1 year,Not Verified,1/1/2015,Current,debt_consolidation,4115.44,0.0
49910831,8000,10.99,9 years,Source Verified,1/4/2015,Current,debt_consolidation,2090.16,0.0
14317552,10000,12.99,2 years,Not Verified,1/2/2014,Fully Paid,debt_consolidation,11218.64,0.0
62014083,3000,14.65,< 1 year,Verified,1/9/2015,Current,medical,407.86,0.0
37065235,35000,12.39,4 years,Verified,1/11/2014,Current,credit_card,26342.47,0.0
20236826,18000,11.67,2 years,Not Verified,1/8/2014,Current,debt_consolidation,9520.48,0.0
18393774,16675,18.24,10+ years,Source Verified,1/5/2014,Charged Off,debt_consolidation,4422.06,2273.96
10037489,24000,9.99,< 1 year,Verified,1/10/2013,Fully Paid,debt_consolidation,27014.66828,0.0
59601544,30000,13.99,10+ years,Source Verified,1/7/2015,Current,home_improvement,3466.18,0.0
41045863,5000,8.19,,Verified,1/1/2015,Fully Paid,debt_consolidation,5179.39,0.0
56268720,26000,22.99,1 year,Verified,1/7/2015,Current,debt_consolidation,4330.44,0.0
44295146,15600,8.18,,Verified,1/2/2015,Current,credit_card,4894.41,0.0
45331581,10000,11.53,10+ years,Source Verified,1/4/2015,Current,debt_consolidation,2962.78,0.0
48392733,$24000,7.89,10+ years,Source Verified,1/4/2015,Current,debt_consolidation,6762.61,0.0
60897620,4800,12.69,7 years,Source Verified,1/7/2015,Current,debt_consolidation,798.33,0.0
54016250,12000,15.61,3 years,Source Verified,1/6/2015,Current,credit_card,2926.65,0.0
729514,9600,13.61,< 1 year,Source Verified,1/8/2010,Fully Paid,debt_consolidation,13273.82799,0.0
1036484,5600,9.99,< 1 year,Source Verified,1/7/2011,Fully Paid,debt_consolidation,6388.87,0.0
4229686,24000,16.29,3 years,Verified,1/2/2013,,debt_consolidation,19957.8,0.0
56207988,9600,13.33,10+ years,Source Verified,1/6/2015,Current,credit_card,2260.71,0.0
45472508,28000,7.89,2 years,Source Verified,1/3/2015,Current,debt_consolidation,7871.73,0.0
69869856,20000,5.32,10+ years,Source Verified,1/11/2015,Current,debt_consolidation,1198.69,0.0
27188934,13000,13.98,3 years,Source Verified,1/8/2014,Charged Off,,9470.0,3970.0
73517853,10000,13.44,4 years,Source Verified,1/12/2015,Issued,debt_consolidation,0.0,0.0
70429434,8000,8.18,3 years,Verified,1/11/2015,Current,debt_consolidation,244.09,0.0
1567367,13500,16.2,8 years,Source Verified,1/10/2013,Fully Paid,credit_card,16756.94303,0.0
15480446,11000,12.99,10+ years,Source Verified,1/4/2014,Fully Paid,debt_consolidation,12064.63,0.0
65932337,20000,9.99,10+ years,Not Verified,1/11/2015,Current,,1268.3,0.0
16941687,6750,16.59,,Verified,1/4/2014,Fully Paid,debt_consolidation,7952.62,0.0
12927235,16000,15.61,5 years,Source Verified,1/1/2014,Current,debt_consolidation,8873.17,0.0
58961986,4200,13.99,< 1 year,Not Verified,1/7/2015,Current,moving,854.65,0.0
10866918,24000,7.9,2 years,Verified,1/12/2013,Current,credit_card,18023.28,0.0
1682649,10000,12.12,,Not Verified,1/8/2012,Fully Paid,credit_card,11122.97,0.0
38769641,7000,12.39,5 years,Source Verified,1/11/2014,Current,debt_consolidation,3034.71,0.0
65652275,12000,16.99,10+ years,Source Verified,1/10/2015,Current,credit_card,866.19,0.0
56772307,16000,15.61,4 years,Verified,1/7/2015,Late (31-120 days),debt_consolidation,1105.0,0.0
68027293,20000,20.99,5 years,Source Verified,1/11/2015,Current,debt_consolidation,1058.6,0.0
4070840,8000,19.05,10+ years,Verified,1/2/2013,Current,credit_card,10266.66,0.0
51301093,8400,12.69,2 years,Source Verified,1/5/2015,Current,debt_consolidation,2248.32,0.0
9108500,22750,16.2,9 years,Verified,1/9/2013,Current,major_purchase,15002.07,0.0
45321576,24000,6.92,4 years,Source Verified,1/3/2015,Current,debt_consolidation,7392.57,0.0
4673299,20250,11.14,3 years,Verified,1/3/2013,Current,debt_consolidation,22585.99,0.0
22210698,15000,13.98%,5 years,Not Verified,1/7/2014,Current,home_improvement,9225.36,0.0
9076964,13225,15.61,1 year,Source Verified,1/10/2013,Charged Off,small_business,8323.38,0.0
1057411,28000,8.49,8 years,Source Verified,1/8/2011,,debt_consolidation,29905.14,0.0
1783124,18000,22.47,7 years,Verified,1/9/2012,Current,credit_card,19551.16,0.0
11998071,15000,12.85,10+ years,Source Verified,1/12/2013,Current,credit_card,12103.92,0.0
1252285,3000,7.9,3 years,Not Verified,1/11/2011,Fully Paid,credit_card,3332.8,0.0
65649735,12000,16.99,3 years,Source Verified,1/10/2015,Current,credit_card,883.18,0.0
27088092,22000,7.12,1 year,Source Verified,1/8/2014,Fully Paid,debt_consolidation,23415.77,0.0
67832144,16000,9.17,2 years,Source Verified,1/10/2015,Current,credit_card,979.38,0.0
62443391,12600,6.89,4 years,Not Verified,1/8/2015,Current,home_improvement,1544.03,0.0
23142320,8950,15.61,,Verified,1/7/2014,Current,debt_consolidation,5319.98,0.0
1741254,9500,13.11,,Source Verified,1/9/2012,Charged Off,credit_card,4802.4,0.0
49864401,25000,5.93,6 years,Source Verified,1/4/2015,Current,home_improvement,6069.84,0.0
8578184,20675,10.64,,Verified,1/9/2013,Current,debt_consolidation,18847.78,0.0
64301836,2200,13.99,3 years,Source Verified,1/9/2015,Current,home_improvement,299.05,0.0
16220040,10000,15.31,1 year,Verified,1/4/2014,Fully Paid,medical,10493.31,0.0
7617143,7750,16.78,6 years,Not Verified,1/7/2013,Current,debt_consolidation,8260.88,0.0
